#Encoding: UTF-8
#Ecu CALID: 000020DB1DAA03
#Ecu PRGID: 000021571DAA01
#VIN: WBA1J9C5XGV696132
Time,Amb pressure (PSI),Accel Ped. Pos. (%),Battery volt. (V),Boost (PSI),Boost (mani) (PSI),Boost target (PSI),Coolant (*F),Gear (-),IAT (*F),Lambda bank 1 (AFR),Lambda target (AFR),Load act. (%),Load req. (%),LTFT 1 (%),MAF (g/s),MAP volt. (V),Oil pressure (PSI),Oil temp (*F),Rail pressure mean (PSI),Rail pressure req. (PSI),RPM (rpm),STFT 1 (%),Throttle Position (*),Timing Cyl. 1,Timing Cyl. 2 (*),Timing Cyl. 3 (*),Timing Cyl. 4 (*),Timing Cyl. 5 (*),Timing Cyl. 6 (*),TMAP volt. (V),Torque act. clutch (Nm),WGDC (%),Boost (mani) RAM (PSI),Boost setpoint factor,Boost target RAM (PSI),Compressor after P-D (kW),Compressor base (kW),Current Map (-),Cyl1 Timing Cor (*),Cyl2 Timing Cor (*),Cyl3 Timing Cor (*),Cyl4 Timing Cor (*),Cyl5 Timing Cor (*),Cyl6 Timing Cor (*),Fuel mass flow rate (g/s),Fuel Mode (-),Fuel Temp (CAN) (*F),Knock Interpolation (-),Load actual RAM,MAF REQ (P corr.) (g/s),MAF req. WGDC (g/s),Mdk_max_gs (NM),MHD+ WGDC Base (%),MHD+ WGDC D-Factor (%),MHD+ WGDC P-Factor (%),Rail pressure dev. (MPa),Torque lim. 1 (-),Torque lim. 2 (-),Torque lim. 3 (-),Turbine D-factor (kW),Turbine P-factor (kW),WG distribution factor (-),WGDC I-factor (%),MHD 5.21 000021571DAA01 E85v6InjectorsFix.bin
150.128,14.73,0,14.81,-0,-0.7,0,135,2,86,14.6,14.7,30.8,31.5,0.01,6.9,1.88,46.56,115,1294.2,1308.6,696,0.5,7,-5,-6,-5,-3.1,-4.5,-5.1,1.21,25,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.8,7.49,7.51,430,99.99,0,-0.14,0,0,0,0,0,0,0.08,0,0
150.232,14.73,0,14.81,-0,-0.7,0,135,2,86,14.61,14.7,30,31.1,0.01,6.9,1.88,46.5,115,1306.3,1308.6,699,0.5,7,-5.9,-6.9,-5.9,-4,-5.4,-6,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.9,7.47,7.48,430,99.99,0,-0.14,0,0,0,0,0,0,0.08,0,0
150.339,14.73,0,14.81,-0,-0.7,0,135,2,86,14.61,14.7,30.8,31.4,0.01,6.9,1.89,46.6,115,1286.3,1308.6,688,0.5,7,-5.8,-6.7,-5.7,-3.8,-5.2,-5.8,1.21,24,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.4,2,-40,0,31.1,7.47,7.47,430,99.99,0,-0.15,0.17,0,0,0,0,0,0.08,0,0
150.448,14.73,0,14.81,-0,-0.7,0,135,2,86,14.62,14.7,30.8,31.5,0.01,6.9,1.89,46.56,115,1293.2,1308.6,690,0.6,7,-5.6,-6.5,-5.5,-3.5,-5,-5.6,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,31,7.53,7.49,430,99.99,0,-0.14,0.05,0,0,0,0,0,0.08,0,0
150.552,14.73,0,14.81,-0,-0.7,0,135,2,86,14.63,14.71,30.8,31.7,0.01,6.9,1.87,46.46,115,1299.4,1308.6,696,0.5,7,-4.7,-5.6,-4.6,-2.7,-4.1,-4.7,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.6,2,-40,0,30.9,7.51,7.52,430,99.99,0,-0.15,0.14,0,0,0,0,0,0.08,0,0
150.658,14.73,0,14.81,-0,-0.7,0,135,2,86,14.63,14.71,30.8,31.4,0.01,6.9,1.89,46.64,115,1286.8,1308.6,696,0.7,7,-5.9,-6.8,-5.8,-3.9,-5.3,-5.9,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,31,7.51,7.51,430,99.99,0,-0.15,0.18,0,0,0,0,0,0.08,0,0
150.759,14.73,0,14.81,-0,-0.7,0,135,2,86,14.65,14.71,30.8,31.5,0.01,6.9,1.87,46.59,115,1296.3,1308.6,698,0.6,7,-5,-5.9,-4.9,-2.9,-4.3,-5,1.21,25,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.8,7.52,7.52,430,99.99,0,-0.14,0.04,0,0,0,0,0,0.08,0,0
150.929,14.73,0,14.81,-0,-0.7,0,135,2,86,14.63,14.71,30.8,31.2,0.01,6.9,1.89,46.5,115,1286.9,1308.6,694,0.5,7,-5.8,-6.7,-5.7,-3.7,-5.1,-5.9,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,31,7.48,7.49,430,99.99,0,-0.14,-0.08,0,0,0,0,0,0.08,0,0
151.030,14.73,0,14.81,-0,-0.7,0,136,2,86,14.61,14.71,30.8,31.4,0.01,6.9,1.89,46.51,115,1311.8,1308.6,692,0.4,7,-6,-6.9,-5.9,-3.9,-5.3,-6.1,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.4,2,-40,0,31.1,7.49,7.49,430,99.99,0,-0.13,0.01,0,0,0,0,0,0.08,0,0
151.172,14.73,0,14.81,-0,-0.7,0,136,2,86,14.62,14.7,30.8,31.5,0.01,6.9,1.88,46.67,115,1314.3,1308.6,692,0.4,7,-5.6,-6.5,-5.5,-3.4,-4.9,-5.7,1.2,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.9,7.47,7.49,430,99.99,0,-0.14,-0.06,0,0,0,0,0,0.08,0,0
151.335,14.73,0,14.82,-0,-0.7,0,136,2,86,14.59,14.71,30,31.3,0.01,6.9,1.87,46.64,115,1291.9,1308.6,700,0.2,7,-5.3,-6.2,-5.3,-3.2,-4.6,-5.4,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.9,7.48,7.5,430,99.99,0,-0.14,-0.02,0,0,0,0,0,0.08,0,0
151.443,14.73,0,14.82,-0,-0.7,0,136,2,86,14.59,14.71,30.8,31.3,0.01,6.9,1.88,46.66,115,1293.5,1308.6,693,0.2,7,-5.6,-6.5,-5.6,-3.4,-4.9,-5.7,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,31.1,7.52,7.48,430,99.99,0,-0.14,0.14,0,0,0,0,0,0.08,0,0
151.773,14.73,0,14.82,-0,-0.7,0,136,2,86,14.58,14.7,30.8,31.4,0.01,6.9,1.88,46.47,115,1319,1308.6,690,0.1,7,-5.6,-6.5,-5.6,-3.4,-4.9,-5.7,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,31.1,7.5,7.48,430,99.99,0,-0.14,0.1,0,0,0,0,0,0.08,0,0
151.920,14.73,0,14.82,-0,-0.7,0,136,2,86,14.62,14.7,30.8,31.5,0.01,6.9,1.87,46.56,115,1335.1,1308.6,696,0.4,7,-5.4,-6.3,-5.4,-3.3,-4.6,-5.6,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.4,2,-40,0,30.8,7.47,7.5,430,99.99,0,-0.14,-0.09,0,0,0,0,0,0.08,0,0
152.073,14.73,0,14.81,-0,-0.7,0,136,2,86,14.63,14.7,30.8,31.4,0.01,6.9,1.87,46.59,115,1314.4,1308.6,690,0.5,7,-5.3,-6.2,-5.3,-3.2,-4.5,-5.5,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,31.1,7.47,7.47,430,99.99,0,-0.14,-0.07,0,0,0,0,0,0.08,0,0
152.230,14.73,0,14.81,-0,-0.7,0,136,2,86,14.65,14.7,30.8,31.5,0.01,6.9,1.89,46.56,115,1312.5,1308.6,692,0.4,7,-6,-6.9,-6,-3.8,-5.2,-6.2,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,31.1,7.49,7.49,430,99.99,0,-0.14,-0.01,0,0,0,0,0,0.08,0,0
152.343,14.73,0,14.81,-0,-0.7,0,136,2,86,14.64,14.7,30.8,31.5,0.01,6.9,1.89,46.54,115,1291.6,1308.6,691,0.3,7,-5.5,-6.4,-5.5,-3.4,-4.7,-5.7,1.21,27,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,31,7.49,7.49,430,99.99,0,-0.15,0.09,0,0,0,0,0,0.08,0,0
152.449,14.73,0,14.82,-0,-0.7,0,136,2,86,14.62,14.7,30.8,31.5,0.01,6.9,1.88,46.53,115,1319.3,1308.6,700,0.2,7,-5.6,-6.5,-5.7,-3.6,-4.9,-5.9,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.7,7.51,7.52,430,99.99,0,-0.14,-0.02,0,0,0,0,0,0.08,0,0
152.548,14.73,0,14.82,-0,-0.7,0,136,2,86,14.62,14.7,30,31.2,0.01,6.9,1.87,46.63,115,1316.9,1308.6,700,0.3,7,-5.7,-6.6,-5.8,-3.7,-4.9,-6,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.9,7.49,7.51,430,99.99,0,-0.14,-0.08,0,0,0,0,0,0.08,0,0
152.648,14.73,0,14.82,-0,-0.7,0,136,2,86,14.62,14.7,30.8,31.4,0.01,6.9,1.89,46.5,115,1317.7,1308.6,692,0.3,7,-5.6,-6.6,-5.7,-3.6,-4.8,-5.9,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,31,7.47,7.48,430,99.99,0,-0.15,0,0,0,0,0,0,0.08,0,0
152.758,14.73,0,14.82,-0,-0.7,0,136,2,86,14.63,14.7,30.8,31.5,0.01,6.9,1.89,46.47,115,1311.1,1308.6,688,0.3,7,-5,-6,-5.1,-3,-4.2,-5.4,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.4,2,-40,0,31,7.52,7.49,430,99.99,0,-0.15,-0.01,0,0,0,0,0,0.08,0,0
152.858,14.73,0,14.82,-0,-0.7,0,136,2,86,14.66,14.7,30.8,31.5,0.01,6.9,1.87,46.59,115,1315.8,1308.6,693,0.5,7,-5.7,-6.7,-5.8,-3.7,-4.9,-6.1,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,31,7.5,7.5,430,99.99,0,-0.14,-0.02,0,0,0,0,0,0.08,0,0
153.018,14.73,0,14.82,-0,-0.7,0,136,2,86,14.65,14.7,30.8,31.4,0.01,6.9,1.89,46.44,115,1303.7,1308.6,694,0.4,7,-5.7,-6.7,-5.8,-3.7,-4.9,-6.1,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.8,7.49,7.51,430,99.99,0,-0.14,-0.07,0,0,0,0,0,0.08,0,0
153.119,14.73,0,14.82,-0,-0.7,0,136,2,86,14.65,14.7,30.8,31.3,0.01,6.9,1.87,46.57,115,1316.5,1308.6,696,0.5,7,-5.8,-6.8,-5.9,-3.8,-5,-6.2,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.9,7.5,7.5,430,99.99,0,-0.14,0.01,0,0,0,0,0,0.08,0,0
153.218,14.73,0,14.82,-0,-0.7,0,136,2,86,14.64,14.7,30.8,31.5,0.01,6.9,1.89,46.7,115,1302,1308.6,692,0.4,7,-4.7,-5.7,-4.8,-2.7,-3.9,-5.1,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,31,7.53,7.52,430,99.99,0,-0.14,0.04,0,0,0,0,0,0.08,0,0
153.318,14.73,0,14.81,-0,-0.7,0,136,2,86,14.64,14.7,30.8,31.6,0.01,6.9,1.87,46.7,115,1296.7,1308.6,697,0.3,7.1,-4.1,-5.1,-4.2,-2.1,-3.3,-4.5,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.8,7.53,7.54,430,99.99,0,-0.14,0.16,0,0,0,0,0,0.08,0,0
153.420,14.73,0,14.81,-0,-0.7,0,136,2,86,14.62,14.7,30,31.2,0.01,6.9,1.89,46.6,115,1287.3,1308.6,700,0.2,7.1,-5.7,-6.7,-5.8,-3.7,-4.9,-6.1,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.8,7.48,7.52,430,99.99,0,-0.14,0.08,0,0,0,0,0,0.08,0,0
153.538,14.73,0,14.81,-0,-0.7,0,136,2,86,14.63,14.7,30,31,0.01,6.9,1.88,46.56,115,1307.5,1308.6,702,0.3,7,-6.1,-7.1,-6.2,-4.1,-5.2,-6.5,1.2,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,31,7.46,7.47,430,99.99,0,-0.14,-0.04,0,0,0,0,0,0.08,0,0
153.648,14.73,0,14.82,-0,-0.7,0,136,2,86,14.62,14.7,30.8,31.4,0.01,6.9,1.87,46.51,115,1311.7,1308.6,688,0.3,7,-4.7,-5.7,-4.9,-2.7,-3.8,-5.1,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,31,7.53,7.49,430,99.99,0,-0.14,-0.06,0,0,0,0,0,0.08,0,0
153.758,14.73,0,14.82,-0,-0.7,0,136,2,86,14.64,14.7,30.8,31.7,0.01,6.9,1.87,46.44,115,1322.2,1308.6,694,0.5,7.1,-4.3,-5.3,-4.5,-2.2,-3.4,-4.7,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.6,7.58,7.53,430,99.99,0,-0.14,-0.13,0,0,0,0,0,0.08,0,0
153.860,14.73,0,14.82,-0,-0.7,0,136,2,86,14.66,14.7,30.8,31.2,0.01,6.9,1.88,46.47,115,1316.9,1308.6,700,0.5,7.1,-5.4,-6.4,-5.5,-3.5,-4.5,-5.8,1.21,28,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.8,7.53,7.53,430,99.99,0,-0.14,-0.02,0,0,0,0,0,0.08,0,0
154.016,14.73,0,14.82,-0,-0.7,0,136,2,86,14.65,14.7,30.8,31.3,0.01,6.9,1.87,46.51,115,1316.7,1308.6,699,0.7,7,-5.7,-6.7,-5.8,-3.8,-4.8,-6.1,1.2,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.4,2,-40,0,30.5,7.53,7.52,430,99.99,0,-0.14,-0.09,0,0,0,0,0,0.08,0,0
154.118,14.73,0,14.81,-0,-0.7,0,136,2,86,14.67,14.7,30.8,31.1,0.01,6.9,1.88,46.59,115,1319.2,1308.6,694,1,7,-5.7,-6.8,-5.9,-3.7,-4.7,-6.2,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.4,2,-40,0,30.8,7.49,7.48,430,99.99,0,-0.14,-0.02,0,0,0,0,0,0.08,0,0
154.218,14.73,0,14.81,-0,-0.7,0,136,2,86,14.67,14.7,30.8,31.2,0.01,6.9,1.88,46.54,115,1315.1,1308.6,696,0.7,7.1,-5.5,-6.6,-5.7,-3.4,-4.5,-6,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.8,7.47,7.48,430,99.99,0,-0.14,-0.11,0,0,0,0,0,0.08,0,0
154.331,14.73,0,14.81,-0,-0.7,0,136,2,86,14.65,14.7,30.8,31.4,0.01,6.9,1.88,46.38,115,1322.2,1308.6,695,0.5,6.8,-5.4,-6.5,-5.6,-3.3,-4.4,-5.9,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.8,7.5,7.51,430,99.99,0,-0.14,-0.11,0,0,0,0,0,0.08,0,0
154.439,14.73,0,14.82,-0,-0.7,0,136,2,86,14.62,14.7,30,31.3,0.01,6.9,1.87,46.48,115,1316.9,1308.6,695,0.3,6.9,-5.3,-6.4,-5.5,-3.3,-4.3,-5.8,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.6,2,-40,0,30.8,7.47,7.49,430,99.99,0,-0.14,-0.02,0,0,0,0,0,0.08,0,0
154.538,14.73,0,14.82,-0,-0.7,0,136,2,86,14.6,14.7,30.8,31.3,0.01,6.9,1.89,46.51,115,1313,1308.6,696,0.2,6.9,-5,-6,-5.2,-3.1,-4,-5.5,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.7,7.53,7.5,430,99.99,0,-0.14,-0.11,0,0,0,0,0,0.08,0,0
154.639,14.73,0,14.82,-0,-0.7,0,136,2,86,14.59,14.71,30.8,31.5,0.01,6.9,1.88,46.59,115,1327,1308.6,692,0.1,7.1,-3.4,-4.4,-3.6,-1.5,-2.4,-3.9,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.8,7.53,7.52,430,99.99,0,-0.14,-0.05,0,0,0,0,0,0.08,0,0
154.738,14.73,0,14.82,-0,-0.7,0,136,2,86,14.61,14.71,30.8,31.5,0.01,6.9,1.89,46.62,115,1311.9,1308.6,698,0.2,7.1,-4.8,-5.8,-5,-2.9,-3.8,-5.3,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.6,2,-40,0,31,7.49,7.53,430,99.99,0,-0.14,-0.1,0,0,0,0,0,0.08,0,0
154.838,14.73,0,14.81,-0,-0.7,0,136,2,86,14.61,14.71,30.8,31.4,0.01,6.9,1.87,46.54,115,1322.2,1308.6,696,0.2,7.1,-5.9,-6.9,-6.1,-4,-4.9,-6.4,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,31,7.52,7.52,430,99.99,0,-0.14,-0.05,0,0,0,0,0,0.08,0,0
154.938,14.73,0,14.81,-0,-0.7,0,136,2,86,14.65,14.71,30.8,31.2,0.01,6.9,1.88,46.59,115,1311,1308.6,696,0.6,7,-6,-7,-6.2,-4.1,-4.9,-6.5,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,31.2,7.46,7.49,430,99.99,0,-0.14,0,0,0,0,0,0,0.08,0,0
155.065,14.73,0,14.82,-0,-0.7,0,136,2,86,14.66,14.71,30.8,31.6,0.01,6.9,1.88,46.51,115,1296.9,1308.6,696,0.5,7,-6.1,-7.2,-6.3,-4.1,-5,-6.6,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.9,7.53,7.51,430,99.99,0,-0.13,0.09,0,0,0,0,0,0.08,0,0
155.168,14.73,0,14.82,-0,-0.7,0,136,2,86,14.67,14.71,30.8,31.3,0.01,6.9,1.88,46.48,115,1319,1308.6,697,1.3,7,-5.2,-6.3,-5.4,-3.2,-4.1,-5.7,1.2,27,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.4,2,-40,0,30.7,7.53,7.52,430,99.99,0,-0.13,-0.09,0,0,0,0,0,0.08,0,0
155.271,14.73,0,14.82,-0,-0.7,0,136,2,86,14.68,14.71,30,31.2,0.01,6.9,1.88,46.66,115,1309.3,1308.6,700,0.7,7,-5.1,-6.2,-5.3,-3.2,-4,-5.6,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.7,7.49,7.52,430,99.99,0,-0.14,-0.01,0,0,0,0,0,0.08,0,0
155.378,14.73,0,14.82,-0,-0.7,0,136,2,86,14.65,14.71,30.8,31.2,0.01,6.9,1.89,46.51,115,1306.4,1308.6,696,0.5,7,-5,-6.1,-5.2,-3.1,-3.9,-5.5,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.8,7.52,7.5,430,99.99,0,-0.13,-0.02,0,0,0,0,0,0.08,0,0
155.478,14.73,0,14.82,-0,-0.7,0,136,2,86,14.61,14.71,30.8,31.4,0.01,6.9,1.87,46.57,115,1318.4,1308.6,696,0.3,7,-5.2,-6.3,-5.4,-3.3,-4.1,-5.7,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.4,2,-40,0,30.8,7.48,7.5,430,99.99,0,-0.14,-0.03,0,0,0,0,0,0.08,0,0
155.588,14.73,0,14.82,-0,-0.7,0,136,2,86,14.58,14.71,30,31.3,0.01,6.9,1.89,46.59,115,1310.9,1308.6,699,0.1,7,-4.8,-5.9,-5,-2.9,-3.7,-5.3,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.6,7.54,7.52,430,99.99,0,-0.14,-0.04,0,0,0,0,0,0.08,0,0
155.683,14.73,0,14.82,-0,-0.7,0,136,2,86,14.57,14.71,30,31.2,0.01,6.9,1.9,46.43,115,1312.5,1308.6,700,0,7,-5.2,-6.3,-5.3,-3.3,-4.1,-5.7,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.4,2,-40,0,30.7,7.47,7.51,430,99.99,0,-0.14,-0.07,0,0,0,0,0,0.08,0,0
155.788,14.73,0,14.82,-0,-0.7,0,136,2,86,14.59,14.71,30.8,31.2,0.01,6.9,1.87,46.56,115,1317.8,1308.6,695,0.2,7,-5.5,-6.6,-5.6,-3.7,-4.4,-5.9,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,31,7.5,7.5,430,99.99,0,-0.14,-0.01,0,0,0,0,0,0.08,0,0
155.888,14.73,0,14.82,-0,-0.7,0,136,2,86,14.6,14.7,30.8,31.4,0.01,6.9,1.89,46.48,115,1309.5,1308.6,698,0.3,7,-5.7,-6.8,-5.8,-3.8,-4.6,-6.1,1.2,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.9,7.5,7.5,430,99.99,0,-0.14,-0.07,0,0,0,0,0,0.08,0,0
155.988,14.73,0,14.82,-0,-0.7,0,136,2,86,14.63,14.71,30.8,31.3,0.01,6.9,1.87,46.51,115,1325.9,1308.6,694,0.6,6.8,-5.1,-6.2,-5.2,-3.2,-3.9,-5.5,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.4,2,-40,0,30.9,7.5,7.51,430,99.99,0,-0.14,-0.06,0,0,0,0,0,0.08,0,0
156.158,14.73,0,14.82,-0,-0.7,0,136,2,86,14.66,14.71,30.8,31.4,0.01,6.9,1.88,46.54,115,1307.5,1308.6,696,0.7,6.9,-5.4,-6.6,-5.5,-3.5,-4.2,-5.8,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.4,2,-40,0,30.6,7.52,7.51,430,99.99,0,-0.14,-0.03,0,0,0,0,0,0.08,0,0
156.258,14.73,0,14.82,-0,-0.7,0,136,2,86,14.67,14.71,30,31.2,0.01,6.9,1.88,46.59,115,1316.5,1308.6,705,0.7,7.1,-4.6,-5.8,-4.7,-2.8,-3.4,-5,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.5,7.51,7.53,430,99.99,0,-0.14,-0.09,0,0,0,0,0,0.08,0,0
156.358,14.73,0,14.82,-0,-0.7,0,136,2,86,14.65,14.71,30,30.9,0.01,6.9,1.87,46.6,115,1316.4,1308.6,703,0.7,7.1,-5.8,-7,-5.9,-4,-4.6,-6.2,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.4,2,-40,0,30.6,7.53,7.52,430,99.99,0,-0.13,-0.03,0,0,0,0,0,0.08,0,0
156.458,14.73,0,14.82,-0,-0.7,0,136,2,86,14.62,14.71,30,31.1,0.01,6.9,1.89,46.5,115,1317,1308.6,701,0.3,7.1,-5.7,-6.9,-5.8,-3.9,-4.4,-6.1,1.21,25,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.9,7.42,7.48,430,99.99,0,-0.14,-0.12,0,0,0,0,0,0.08,0,0
156.559,14.73,0,14.82,-0,-0.7,0,136,2,86,14.55,14.71,30.8,31.3,0.01,6.9,1.88,46.41,115,1323.7,1308.6,688,-0.1,7,-6.5,-7.7,-6.5,-4.6,-5.1,-6.8,1.21,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,31.2,7.46,7.46,430,99.99,0,-0.14,-0.03,0,0,0,0,0,0.08,0,0
156.660,14.73,0,14.82,-0,-0.7,0,136,2,86,14.55,14.71,30.8,31.5,0.01,6.9,1.88,46.51,115,1312.2,1308.6,688,-0.2,7,-6,-7.2,-6,-4,-4.6,-6.3,1.21,27,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,31,7.49,7.46,430,99.99,0,-0.14,-0.09,0,0,0,0,0,0.08,0,0
156.779,14.73,0,14.82,-0,-0.7,0,136,2,86,14.55,14.71,30.8,31.7,0.01,6.9,1.87,46.5,115,1325,1308.6,688,-0.3,6.9,-4.8,-5.9,-4.8,-2.9,-3.4,-5.1,1.21,28,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,31.2,7.51,7.49,430,99.99,0,-0.14,-0.12,0,0,0,0,0,0.08,0,0
156.879,14.73,0,14.82,-0,-0.7,0,136,2,86,14.57,14.71,30.8,31.7,0.01,6.9,1.88,46.6,115,1315.5,1308.6,689,0.1,6.9,-5.6,-6.7,-5.6,-3.7,-4.2,-5.8,1.21,28,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.4,2,-40,0,31.1,7.51,7.51,430,99.99,0,-0.15,0.01,0,0,0,0,0,0.08,0,0
156.992,14.73,0,14.82,-0,-0.7,0,136,2,86,14.62,14.71,30.8,31.7,0.01,6.9,1.88,46.67,115,1315.5,1308.6,690,0.3,7,-4.9,-6,-4.9,-3.1,-3.6,-5.1,1.21,28,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.9,7.53,7.52,430,99.99,0,-0.13,-0.06,0,0,0,0,0,0.08,0,0
157.172,14.73,0,14.8,-0,-0.7,0,136,2,86,14.66,14.71,30,31.4,0.01,6.9,1.9,46.38,115,1303.7,1308.6,701,0.5,7.1,-5.4,-6.5,-5.4,-3.6,-4.1,-5.6,1.21,28,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.8,7.52,7.53,430,99.99,0,-0.14,0.06,0,0,0,0,0,0.08,0,0
157.278,14.73,0,14.78,-0,-0.7,0,136,2,86,14.65,14.71,30.8,31.1,0.01,6.9,1.88,46.56,115,1315.9,1308.6,699,0.5,7,-6.1,-7.2,-6.1,-4.2,-4.8,-6.3,1.21,27,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,30.9,7.47,7.48,430,99.99,0,-0.15,-0.02,0,0,0,0,0,0.08,0,0
157.375,14.73,0,14.78,-0,-0.7,0,136,2,86,14.62,14.71,30.8,31.3,0.01,6.9,1.87,46.63,115,1310.7,1308.6,692,0.4,7,-5.9,-7,-5.9,-4,-4.5,-6.1,1.2,26,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.4,2,-40,0,31.3,7.44,7.46,430,99.99,0,-0.14,0.07,0,0,0,0,0,0.08,0,0
157.480,14.73,0,14.8,-0,-0.7,0,136,2,86,14.62,14.71,30.8,31.5,0.01,6.9,1.88,46.38,115,1286.8,1308.6,689,0.1,6.9,-6,-7.2,-6,-4.1,-4.6,-6.2,1.21,27,100,-0.7,1,0,0,0,2,0,0,0,0,0,0,6.5,2,-40,0,31.1,7.5,7.47,430,99.99,0,-0.14,0.17,0,0,0,0,0,0.08,0,0
